CustomerID,AnnualIncome,SpendingScore,Age,Gender
1151,62875,23,91,Female
1152,14256,87,58,Female
1153,28230,1,19,Female
1154,32088,91,89,Female
1155,71291,43,83,Female
1156,4117,81,52,Male
1157,60710,12,38,Male
1158,30949,93,100,Male
1159,64619,1,93,Male
1160,26990,53,39,Male
1161,19233,40,76,Female
1162,34510,87,19,Male
1163,94767,1,68,Female
1164,54330,58,38,Female
1165,74816,38,35,Male
1166,55561,70,68,Female
1167,2994,6,31,Female
1168,84381,98,37,Male
1169,60272,1,16,Male
1170,65618,52,19,Female
1171,76872,50,41,Female
1172,73903,98,26,Female
1173,82289,12,63,Female
1174,19874,77,34,Female
1175,94574,34,13,Male
1176,2426,64,36,Female
1177,68498,13,26,Male
1178,91176,93,49,Male
1179,90480,5,61,Male
1180,60128,56,52,Female
1181,21281,58,84,Male
1182,27586,93,84,Female
1183,12625,15,57,Male
1184,91785,74,47,Male
1185,69906,55,68,Male
1186,14924,58,83,Female
1187,97088,12,17,Male
1188,90605,90,82,Male
1189,29061,7,48,Male
1190,85947,79,63,Male
1191,86664,36,65,Male
1192,20025,98,49,Female
1193,93809,22,88,Female
1194,73233,90,72,Female
1195,10751,30,67,Male
1196,79052,59,95,Female
1197,41094,9,77,Female
1198,68814,74,64,Male
1199,13261,20,10,Female
1200,31781,72,38,Male
1201,35529,46,30,Female
1202,31174,63,56,Female
1203,15954,20,77,Male
1204,98499,68,69,Male
1205,92471,42,34,Male
1206,32828,79,34,Male
1207,2591,17,14,Female
1208,62061,100,89,Male
1209,23408,3,70,Male
1210,17413,86,48,Female
1211,92789,23,51,Male
1212,76240,72,96,Female
1213,16322,15,66,Male
1214,51925,65,38,Male
1215,1700,42,22,Female
1216,44589,78,54,Male
1217,36455,6,75,Male
1218,41605,91,31,Female
1219,64925,1,41,Female
1220,41458,65,19,Male
1221,90226,54,43,Male
1222,46313,88,20,Female
1223,69166,4,24,Female
1224,54935,64,18,Male
1225,85280,52,28,Male
1226,80201,95,56,Female
1227,8640,14,59,Female
1228,5618,86,10,Female
1229,69724,1,57,Male
1230,28916,80,48,Female
1231,71696,25,22,Male
1232,61744,63,16,Female
1233,99120,24,62,Male
1234,36413,73,52,Male
1235,50940,22,88,Male
1236,36468,87,35,Female
1237,9359,10,63,Female
1238,42056,74,95,Female
1239,27048,1,87,Male
1240,4434,70,75,Male
1241,94636,33,12,Male
1242,69300,90,66,Female
1243,23185,1,17,Female
1244,51717,68,66,Female
1245,76067,34,66,Male
1246,37548,73,75,Male
1247,51756,1,29,Female
1248,45276,100,76,Male
1249,73933,22,68,Male
1250,27197,55,69,Female
1251,2890,49,100,Female
1252,68842,62,71,Female
1253,47664,1,40,Female
1254,17889,71,57,Male
1255,92067,27,82,Female
1256,34660,94,67,Female
1257,20176,20,92,Female
1258,41003,100,68,Male
1259,35931,1,15,Male
1260,77241,68,25,Male
1261,17374,21,30,Female
1262,45913,96,95,Female
1263,56233,1,51,Male
1264,39178,72,17,Female
1265,62522,59,68,Female
1266,67165,85,85,Female
1267,43307,1,88,Female
1268,27216,99,11,Female
1269,72075,8,32,Female
1270,7485,83,71,Female
1271,76280,21,47,Male
1272,93405,61,54,Female
1273,37019,6,22,Male
1274,27526,78,83,Male
1275,99534,23,32,Male
1276,37701,79,93,Female
1277,20324,5,85,Male
1278,15899,81,10,Male
1279,66629,3,44,Male
1280,19259,57,98,Female
1281,65901,58,38,Male
1282,12391,73,27,Female
1283,81159,1,63,Male
1284,38437,83,29,Female
1285,41258,50,100,Female
1286,14908,65,76,Male
1287,23386,20,24,Female
1288,84748,100,84,Male
1289,70130,1,39,Male
1290,94715,86,95,Female
1291,43469,42,58,Female
1292,65206,75,67,Male
1293,46287,1,94,Male
1294,96393,75,34,Female
1295,75324,48,28,Male
1296,36289,65,70,Male
1297,56984,5,57,Male
1298,11094,97,20,Female
1299,72374,10,78,Male
1300,70532,72,21,Female
1301,14211,38,47,Male
1302,25613,71,41,Male
1303,30908,3,36,Male
1304,63185,79,84,Male
1305,91051,24,96,Male
1306,570,80,63,Female
1307,917,4,74,Female
1308,72518,77,74,Male
1309,16999,1,31,Female
1310,61169,68,55,Female
1311,44435,51,68,Male
1312,86795,100,29,Female
1313,68226,13,65,Female
1314,5213,69,86,Female
1315,25380,57,75,Female
1316,23989,81,84,Female
1317,22439,7,29,Female
1318,89049,100,90,Female
1319,51539,1,55,Female
1320,22250,58,89,Male
1321,91066,45,62,Male
1322,88151,69,44,Male
1323,42788,2,66,Female
1324,33998,87,29,Female
1325,5750,31,58,Male
1326,35903,85,38,Male
1327,34314,19,59,Male
1328,35179,100,29,Female
1329,32101,6,19,Female
1330,45619,66,93,Male
1331,57124,58,81,Female
1332,37099,83,20,Female
1333,25479,14,65,Female
1334,82569,95,37,Male
1335,57980,32,45,Male
1336,44825,77,13,Male
1337,38225,23,97,Male
1338,15735,96,31,Female
1339,89462,1,55,Female
1340,23741,56,73,Female
1341,34057,58,33,Male
1342,85103,83,26,Male
1343,85238,16,66,Male
1344,10345,90,18,Female
1345,70744,37,85,Female
1346,73616,70,24,Male
1347,58870,24,22,Male
1348,86055,93,99,Male
1349,54353,1,89,Male
1350,65982,63,53,Female
1351,17618,25,57,Female
1352,11151,99,77,Male
1353,35303,1,90,Male
1354,66788,62,92,Male
1355,80059,45,23,Male
1356,20789,59,48,Female
1357,48920,1,41,Male
1358,80357,100,62,Female
1359,54722,10,12,Male
1360,6901,85,89,Female
1361,63909,26,81,Female
1362,25805,92,19,Male
1363,14079,1,58,Male
1364,49500,61,71,Female
1365,19800,50,94,Female
1366,46675,94,31,Female
1367,53772,5,86,Male
1368,42933,100,10,Male
1369,51148,1,33,Female
1370,71386,74,55,Female
1371,91911,44,68,Male
1372,90022,97,37,Male
1373,18108,1,11,Female
1374,99025,73,39,Male
1375,94220,51,91,Male
1376,95402,76,30,Female
1377,79414,2,49,Male
1378,72307,88,82,Female
1379,78388,5,61,Female
1380,53664,60,63,Male
1381,19456,53,84,Female
1382,69327,69,41,Male
1383,63627,18,87,Male
1384,54200,64,81,Male
1385,15549,31,74,Male
1386,52265,66,52,Male
1387,22800,18,41,Female
1388,75476,94,49,Male
1389,75319,1,95,Female
1390,90020,59,58,Male
1391,13682,29,97,Male
1392,93332,62,72,Female
1393,34642,24,37,Male
1394,57616,62,28,Female
1395,61413,47,75,Female
1396,76918,92,77,Female
1397,77475,1,61,Female
1398,68895,90,69,Female
1399,71762,17,65,Male
1400,70427,52,51,Female
1401,32551,51,72,Female
1402,13255,84,89,Female
1403,48003,23,36,Male
1404,43919,68,40,Female
1405,76524,44,43,Male
1406,66809,79,82,Female
1407,98239,25,19,Male
1408,8002,97,14,Male
1409,19738,1,24,Male
1410,61899,77,56,Female
1411,98262,49,59,Female
1412,77963,83,13,Male
1413,67766,1,98,Female
1414,4765,59,30,Male
1415,29523,41,94,Female
1416,34812,88,47,Male
1417,93326,1,55,Male
1418,31508,97,14,Female
1419,35440,5,77,Male
1420,25105,72,95,Female
1421,75414,21,49,Female
1422,10377,85,61,Male
1423,3783,1,70,Female
1424,55161,93,65,Male
1425,34028,57,78,Male
1426,30266,57,74,Female
1427,14011,15,20,Female
1428,39019,85,48,Female
1429,10956,1,72,Female
1430,95676,79,82,Male
1431,31417,39,65,Male
1432,94881,91,61,Male
1433,54710,7,49,Male
1434,75886,57,74,Male
1435,48617,40,88,Male
1436,43618,71,17,Female
1437,85678,2,26,Female
1438,59993,86,26,Female
1439,78672,1,54,Female
1440,61602,65,81,Male
1441,65333,45,22,Male
1442,2462,95,69,Female
1443,13269,8,98,Female
1444,22553,61,99,Female
1445,70021,25,68,Female
1446,29425,73,13,Male
1447,5368,1,87,Male
1448,60294,88,28,Male
1449,24042,17,90,Male
1450,92050,71,44,Female
1451,10283,58,33,Male
1452,22908,77,80,Male
1453,50225,1,41,Female
1454,61381,70,46,Female
1455,29134,23,49,Male
1456,46799,83,25,Female
1457,13699,11,37,Female
1458,5313,100,12,Female
1459,28807,6,24,Male
1460,59550,60,54,Female
1461,52999,25,66,Female
1462,53218,90,83,Female
1463,58001,1,48,Female
1464,37034,79,78,Female
1465,57221,23,32,Female
1466,41247,73,24,Female
1467,71545,17,82,Male
1468,9417,93,15,Female
1469,72055,1,20,Male
1470,95632,83,13,Male
1471,58819,35,50,Male
1472,49028,92,95,Female
1473,43461,20,31,Male
1474,20435,78,20,Male
1475,27386,22,18,Female
1476,2123,78,23,Male
1477,62993,1,32,Female
1478,50258,78,56,Female
1479,46335,5,39,Male
1480,35739,85,34,Female
1481,66253,48,50,Male
1482,25933,95,57,Female
1483,75874,1,20,Male
1484,72084,78,54,Male
1485,96758,36,73,Female
1486,5695,57,85,Male
1487,45865,3,63,Male
1488,90895,91,68,Female
1489,39567,1,66,Female
1490,70122,63,69,Male
1491,96131,57,11,Female
1492,4922,87,36,Male
1493,32766,1,16,Male
1494,12205,96,21,Male
1495,28202,36,72,Male
1496,82384,91,94,Female
1497,38724,11,89,Female
1498,68379,100,56,Female
1499,15972,12,32,Female
1500,66630,88,38,Male
1501,69518,54,56,Female
1502,89874,73,30,Female
1503,22692,12,64,Female
1504,90396,76,34,Female
1505,4926,55,11,Female
1506,69855,71,27,Male
1507,20323,15,54,Male
1508,86486,100,22,Male
1509,83829,11,31,Female
1510,95598,87,82,Male
1511,97266,37,47,Female
1512,88302,75,66,Female
1513,83231,1,59,Female
1514,28164,76,96,Female
1515,3748,41,67,Female
1516,60380,89,86,Female
1517,39560,16,16,Female
1518,66706,100,40,Female
1519,77986,3,70,Male
1520,46418,82,62,Female
1521,22337,28,11,Female
1522,90071,77,25,Female
1523,89389,24,40,Male
1524,31831,57,20,Male
1525,26627,26,35,Male
1526,90417,67,90,Male
1527,61386,13,74,Male
1528,94171,80,11,Female
1529,98071,1,28,Female
1530,85962,91,59,Male
1531,73034,21,21,Male
1532,2537,87,63,Female
1533,89904,1,11,Female
1534,15029,86,93,Female
1535,62559,29,69,Female
1536,33783,92,89,Male
1537,40469,5,36,Male
1538,94543,100,41,Female
1539,5543,1,85,Female
1540,45256,61,57,Female
1541,72742,20,74,Male
1542,81531,96,33,Female
1543,13210,1,40,Male
1544,5197,58,38,Male
1545,14859,56,37,Female
1546,67708,94,33,Male
1547,19053,1,27,Female
1548,69517,100,67,Female
1549,95381,1,45,Male
1550,79267,73,87,Male
1551,76623,54,65,Male
1552,27564,96,29,Female
1553,80165,1,32,Female
1554,73580,72,68,Male
1555,76436,59,87,Male
1556,34782,69,79,Female
1557,58255,2,96,Female
1558,84284,80,55,Female
1559,81422,1,50,Female
1560,6638,85,14,Male
1561,36634,41,87,Male
1562,864,91,26,Female
1563,81845,8,41,Female
1564,88314,76,44,Male
1565,48924,25,34,Male
1566,20245,57,54,Male
1567,84698,10,81,Male
1568,25216,93,53,Male
1569,62047,1,48,Male
1570,78389,75,84,Male
1571,14389,44,25,Male
1572,93715,63,74,Male
1573,26681,1,90,Female
1574,94108,76,79,Female
1575,54383,52,12,Female
1576,92868,82,85,Female
1577,83564,5,82,Male
1578,16626,92,100,Male
1579,57514,1,22,Female
1580,52664,73,61,Male
1581,42932,40,52,Male
1582,85959,68,51,Female
1583,52975,11,32,Male
1584,56396,84,18,Female
1585,63927,38,48,Male
1586,70411,70,64,Female
1587,76441,12,20,Female
1588,84577,92,73,Female
1589,99245,20,51,Female
1590,71232,86,81,Male
1591,30771,25,20,Male
1592,60739,85,21,Female
1593,1893,1,52,Male
1594,99956,93,55,Male
1595,33367,35,22,Male
1596,57724,59,84,Female
1597,79878,1,63,Male
1598,27052,96,37,Male
1599,96622,8,34,Female
1600,97820,70,45,Female
1601,36386,48,26,Male
1602,78543,90,54,Male
1603,14327,10,60,Female
1604,27241,94,73,Male
1605,55512,26,31,Male
1606,28369,65,19,Male
1607,390,23,100,Female
1608,5867,100,13,Male
1609,17027,8,13,Male
1610,10310,81,59,Male
1611,96444,53,17,Male
1612,82839,79,45,Female
1613,8947,12,41,Female
1614,61816,74,37,Female
1615,66972,35,56,Male
1616,7354,86,13,Male
1617,79376,24,57,Female
1618,28633,100,13,Female
1619,73373,4,84,Female
1620,71947,81,45,Female
1621,692,25,10,Male
1622,49593,86,96,Female
1623,6533,1,53,Female
1624,77463,78,28,Male
1625,77713,50,39,Male
1626,65449,88,83,Male
1627,26123,15,36,Male
1628,33672,94,85,Male
1629,26140,15,71,Male
1630,24846,53,61,Male
1631,3956,36,12,Male
1632,48849,98,46,Female
1633,49056,16,20,Female
1634,41850,74,77,Male
1635,29793,48,97,Female
1636,17857,61,51,Male
1637,55798,6,64,Male
1638,87902,87,48,Female
1639,78002,1,67,Male
1640,72095,56,96,Male
1641,87593,50,68,Female
1642,77606,75,80,Male
1643,51322,1,92,Female
1644,90140,71,44,Female
1645,5515,57,86,Male
1646,76946,58,17,Female
1647,20470,5,56,Female
1648,42674,94,76,Male
1649,29831,5,25,Male
1650,60610,60,69,Female
1651,56652,25,24,Male
1652,53473,82,33,Male
1653,14308,1,19,Male
1654,50383,64,65,Male
1655,36824,31,98,Male
1656,26299,81,87,Male
1657,68472,8,52,Female
1658,79854,78,52,Male
1659,38417,1,52,Female
1660,50971,69,68,Female
1661,50494,46,60,Female
1662,95386,92,18,Female
1663,80863,5,77,Female
1664,62712,90,76,Female
1665,79823,43,57,Male
1666,84573,68,78,Male
1667,45203,3,91,Female
1668,85961,85,86,Female
1669,69322,1,44,Male
1670,38196,77,23,Female
1671,80428,42,74,Male
1672,43894,82,32,Female
1673,44306,3,85,Male
1674,28379,84,69,Male
1675,83232,38,37,Male
1676,45747,92,35,Male
1677,13921,20,49,Female
1678,45349,86,96,Female
1679,22837,4,25,Female
1680,45039,86,69,Male
1681,60973,26,64,Male
1682,51413,81,35,Female
1683,28756,10,74,Female
1684,4758,79,52,Male
1685,1375,49,86,Male
1686,3729,78,88,Male
1687,83860,24,32,Male
1688,21292,91,97,Male
1689,62766,22,60,Female
1690,21638,71,100,Female
1691,29320,49,30,Female
1692,94503,73,58,Male
1693,61075,22,26,Female
1694,23464,58,34,Female
1695,74024,25,84,Male
1696,84517,61,54,Male
1697,83597,1,49,Male
1698,5622,100,33,Male
1699,45201,6,44,Female
1700,22499,76,54,Male
1701,4603,52,98,Female
1702,91873,89,28,Male
1703,70354,10,25,Female
1704,71154,65,10,Female
1705,37344,53,89,Female
1706,47975,73,43,Male
1707,81788,1,30,Female
1708,14175,100,40,Female
1709,47645,1,69,Female
1710,59123,60,24,Female
1711,66727,27,18,Female
1712,58755,77,25,Male
1713,24162,1,14,Female
1714,38990,74,11,Male
1715,35340,23,51,Male
1716,15689,86,17,Male
1717,45246,1,20,Male
1718,11772,86,45,Female
1719,12940,1,46,Female
1720,56827,60,61,Male
1721,27777,41,49,Female
1722,13798,81,32,Male
1723,44237,11,60,Male
1724,86006,87,98,Male
1725,7601,39,64,Male
1726,72833,80,22,Female
1727,76646,13,79,Male
1728,44130,91,84,Female
1729,15187,1,92,Female
1730,91962,70,71,Female
1731,20863,42,77,Male
1732,1515,95,64,Female
1733,56240,4,16,Female
1734,31186,81,25,Male
1735,87029,59,60,Female
1736,36561,83,89,Female
1737,88658,2,72,Male
1738,33798,100,19,Female
1739,72227,7,15,Female
1740,17297,74,15,Male
1741,19581,43,64,Male
1742,64173,84,84,Female
1743,44414,19,37,Male
1744,13386,94,70,Female
1745,23474,45,57,Male
1746,21045,94,68,Female
1747,22706,5,95,Male
1748,95558,82,10,Male
1749,16574,1,65,Female
1750,44066,54,16,Male
1751,50906,34,80,Female
1752,68694,71,51,Male
1753,74417,21,46,Male
1754,54970,73,57,Male
1755,42543,51,12,Female
1756,8802,69,72,Female
1757,11516,16,26,Female
1758,47766,91,59,Female
1759,70990,1,79,Male
1760,37425,87,17,Male
1761,53634,31,97,Female
1762,75452,92,22,Male
1763,41505,1,87,Male
1764,23649,74,80,Male
1765,16374,50,73,Male
1766,21029,69,17,Male
1767,14645,1,90,Male
1768,15960,100,93,Male
1769,15804,4,44,Male
1770,7951,68,89,Female
1771,51702,20,13,Male
1772,6054,94,15,Male
1773,29670,10,78,Male
1774,28307,72,60,Male
1775,93348,59,82,Male
1776,66985,57,18,Male
1777,40277,7,31,Female
1778,45212,100,27,Male
1779,23488,15,10,Female
1780,11523,69,36,Male
1781,43066,50,42,Female
1782,10345,96,69,Female
1783,5583,19,96,Female
1784,4567,69,65,Female
1785,71792,56,52,Male
1786,37052,72,88,Female
1787,33686,15,67,Female
1788,42818,80,27,Female
1789,89862,22,79,Female
1790,16576,55,58,Female
1791,31601,47,30,Female
1792,62894,72,51,Male
1793,97975,1,29,Female
1794,62874,94,81,Male
1795,48821,43,56,Male
1796,90194,77,72,Male
1797,41910,20,71,Female
1798,78812,95,84,Female
1799,18557,11,50,Female
1800,84577,52,40,Female
1801,67695,36,26,Female
1802,27094,85,88,Female
1803,23991,7,76,Female
1804,34678,75,66,Female
1805,26081,54,10,Female
1806,60892,61,46,Male
1807,16562,1,100,Male
1808,74219,100,35,Female
1809,80859,1,83,Female
1810,96426,68,68,Male
1811,85382,25,88,Female
1812,39725,64,87,Female
1813,78863,1,28,Female
1814,24700,73,21,Female
1815,5269,51,93,Male
1816,49589,61,92,Female
1817,82821,18,32,Male
1818,5529,86,16,Male
1819,82987,9,35,Male
1820,39886,87,64,Female
1821,38106,23,70,Female
1822,79737,93,89,Male
1823,8997,1,87,Male
1824,3225,91,88,Male
1825,63656,42,80,Male
1826,56633,87,40,Female
1827,3114,1,10,Male
1828,55565,100,15,Male
1829,35398,8,39,Female
1830,55421,68,83,Male
1831,85998,30,65,Female
1832,18984,92,24,Female
1833,98970,13,90,Female
1834,69101,58,45,Female
1835,72902,32,24,Male
1836,7382,77,72,Female
1837,992,1,83,Male
1838,45156,100,50,Male
1839,82263,22,26,Female
1840,70456,53,71,Female
1841,3720,22,90,Male
1842,53364,90,49,Female
1843,83658,6,30,Female
1844,78518,85,33,Female
1845,57196,36,27,Female
1846,495,75,54,Female
1847,1552,1,23,Male
1848,32924,100,13,Female
1849,54675,1,86,Male
1850,98458,66,28,Female
1851,79795,44,98,Female
1852,153,88,58,Female
1853,38367,1,75,Male
1854,11049,75,26,Female
1855,47691,22,58,Male
1856,90777,90,81,Female
1857,57204,1,55,Female
1858,39779,89,33,Male
1859,56117,1,58,Male
1860,89353,67,25,Female
1861,72903,47,15,Female
1862,37011,76,80,Male
1863,42317,11,99,Female
1864,45254,89,35,Male
1865,82643,22,61,Female
1866,28412,81,84,Female
1867,49549,15,58,Female
1868,21209,100,22,Female
1869,26327,16,35,Male
1870,72603,87,49,Female
1871,92905,27,96,Male
1872,52428,83,90,Female
1873,6447,1,93,Female
1874,4994,68,49,Female
1875,91647,55,87,Female
1876,77355,61,86,Female
1877,44387,7,27,Female
1878,20659,100,60,Female
1879,70726,14,57,Male
1880,34565,71,36,Male
1881,22884,25,68,Male
1882,49294,63,78,Male
1883,91828,22,18,Male
1884,58754,85,79,Male
1885,46233,40,81,Male
1886,58232,66,47,Female
1887,34409,9,44,Male
1888,24054,87,19,Female
1889,363,16,50,Female
1890,45689,68,26,Male
1891,43965,49,10,Female
1892,30825,81,95,Male
1893,3203,3,78,Male
1894,68619,73,83,Female
1895,33541,27,60,Male
1896,64952,67,82,Female
1897,2567,1,62,Female
1898,67081,94,93,Female
1899,70663,18,85,Male
1900,54797,72,95,Male
1901,18667,48,48,Female
1902,30935,83,16,Male
1903,13440,11,47,Female
1904,1269,78,53,Female
1905,15734,25,26,Male
1906,8433,93,33,Male
1907,63753,1,30,Female
1908,16453,94,66,Female
1909,34775,15,68,Female
1910,24503,79,66,Female
1911,39263,30,57,Female
1912,51482,70,61,Female
1913,46825,11,34,Male
1914,19222,90,66,Female
1915,41302,48,40,Female
1916,8646,95,42,Male
1917,22785,3,56,Male
1918,51428,100,93,Male
1919,86450,1,97,Female
1920,50717,61,96,Female
1921,41136,29,75,Female
1922,15577,96,42,Male
1923,81731,4,91,Male
1924,21341,75,67,Male
1925,46330,35,74,Female
1926,86807,89,62,Male
1927,34695,3,66,Female
1928,49156,99,39,Female
1929,80908,1,38,Male
1930,68199,63,11,Male
1931,4763,36,86,Male
1932,11221,72,11,Male
1933,37860,1,35,Female
1934,52311,68,25,Male
1935,87227,28,41,Male
1936,68580,68,14,Male
1937,77129,1,50,Male
1938,96621,88,16,Female
1939,29087,17,24,Female
1940,48867,72,79,Male
